starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 24 22:58:21 2021	1627131501	2	50	52	49
Sat Jul 24 22:58:21 2021	1627131501	3	49	52	46
Sat Jul 24 22:58:21 2021	1627131501	2	51	53	49
Sat Jul 24 22:58:21 2021	1627131501	6	219	224	218
Sat Jul 24 22:58:21 2021	1627131501	6	219	224	219
Sat Jul 24 22:58:21 2021	1627131501	5	219	225	219
Sat Jul 24 22:58:21 2021	1627131501	6	219	225	219
Sat Jul 24 22:58:21 2021	1627131501	6	219	225	219
Sat Jul 24 22:58:21 2021	1627131501	5	220	225	220
Sat Jul 24 22:58:21 2021	1627131501	5	220	225	220
Sat Jul 24 22:58:21 2021	1627131501	5	220	225	220
Sat Jul 24 22:58:21 2021	1627131501	6	219	225	219
Sat Jul 24 22:58:21 2021	1627131501	6	219	225	219
Sat Jul 24 22:58:21 2021	1627131501	5	220	225	220
Sat Jul 24 22:58:21 2021	1627131501	5	220	225	220
Sat Jul 24 22:58:21 2021	1627131501	5	220	225	220
Sat Jul 24 22:58:21 2021	1627131501	5	220	226	220
Sat Jul 24 22:58:21 2021	1627131501	8	218	226	218
Sat Jul 24 22:58:21 2021	1627131501	6	219	226	219
Sat Jul 24 22:58:21 2021	1627131501	7	219	226	219
Sat Jul 24 22:58:21 2021	1627131501	5	221	226	220
Sat Jul 24 22:58:21 2021	1627131501	7	219	226	219
Sat Jul 24 22:58:21 2021	1627131501	7	219	226	219
Sat Jul 24 22:58:21 2021	1627131501	7	220	226	219
Sat Jul 24 22:58:21 2021	1627131501	7	220	226	219
Sat Jul 24 22:58:21 2021	1627131501	7	220	226	220
Sat Jul 24 22:58:21 2021	1627131501	7	219	226	219
Sat Jul 24 22:58:21 2021	1627131501	7	219	226	219
Sat Jul 24 22:58:21 2021	1627131501	7	220	226	220
Sat Jul 24 22:58:21 2021	1627131501	8	219	226	219
Sat Jul 24 22:58:21 2021	1627131501	7	219	227	219
Sat Jul 24 22:58:21 2021	1627131501	7	219	227	219
Sat Jul 24 22:58:21 2021	1627131501	7	220	227	219
Sat Jul 24 22:58:21 2021	1627131501	6	221	227	221
Sat Jul 24 22:58:21 2021	1627131501	6	221	227	220
Sat Jul 24 22:58:21 2021	1627131501	8	220	227	220
Sat Jul 24 22:58:21 2021	1627131501	7	220	227	220
Sat Jul 24 22:58:21 2021	1627131501	7	220	227	220
Sat Jul 24 22:58:21 2021	1627131501	7	220	228	220
Sat Jul 24 22:58:21 2021	1627131501	6	222	228	222
Sat Jul 24 22:58:21 2021	1627131501	5	222	228	222
Sat Jul 24 22:58:21 2021	1627131501	6	222	228	221
Sat Jul 24 22:58:21 2021	1627131501	5	222	228	222
Sat Jul 24 22:58:21 2021	1627131501	8	220	228	220
Sat Jul 24 22:58:21 2021	1627131501	6	222	228	222
Sat Jul 24 22:58:21 2021	1627131501	7	221	228	221
Sat Jul 24 22:58:21 2021	1627131501	7	221	228	221
Sat Jul 24 22:58:21 2021	1627131501	6	222	228	222
Sat Jul 24 22:58:21 2021	1627131501	7	221	228	221
Sat Jul 24 22:58:21 2021	1627131501	5	223	228	223
Sat Jul 24 22:58:21 2021	1627131501	6	223	229	222
Sat Jul 24 22:58:21 2021	1627131501	7	221	229	221
Sat Jul 24 22:58:21 2021	1627131501	5	223	229	223
Sat Jul 24 22:58:21 2021	1627131501	6	223	229	223
Sat Jul 24 22:58:21 2021	1627131501	7	221	229	221
Sat Jul 24 22:58:21 2021	1627131501	6	223	229	222
Sat Jul 24 22:58:21 2021	1627131501	5	224	229	224
Sat Jul 24 22:58:21 2021	1627131501	6	223	229	223
Sat Jul 24 22:58:21 2021	1627131501	4	225	229	225
Sat Jul 24 22:58:21 2021	1627131501	8	221	229	221
Sat Jul 24 22:58:21 2021	1627131501	4	225	229	225
Sat Jul 24 22:58:21 2021	1627131501	5	224	229	224
Sat Jul 24 22:58:21 2021	1627131501	8	221	229	221
Sat Jul 24 22:58:21 2021	1627131501	8	221	229	221
Sat Jul 24 22:58:21 2021	1627131501	7	222	229	221
Sat Jul 24 22:58:21 2021	1627131501	6	223	229	223
Sat Jul 24 22:58:21 2021	1627131501	8	222	229	222
Sat Jul 24 22:58:21 2021	1627131501	6	223	229	223
Sat Jul 24 22:58:21 2021	1627131501	5	225	229	225
Sat Jul 24 22:58:21 2021	1627131501	6	224	230	223
Sat Jul 24 22:58:21 2021	1627131501	6	224	230	224
Sat Jul 24 22:58:21 2021	1627131501	6	224	230	224
Sat Jul 24 22:58:21 2021	1627131501	8	222	230	222
Sat Jul 24 22:58:21 2021	1627131501	5	225	230	225
Sat Jul 24 22:58:21 2021	1627131501	7	223	230	222
Sat Jul 24 22:58:21 2021	1627131501	5	225	230	225
Sat Jul 24 22:58:21 2021	1627131501	6	224	230	224
Sat Jul 24 22:58:21 2021	1627131501	5	225	230	225
Sat Jul 24 22:58:21 2021	1627131501	6	225	230	225
Sat Jul 24 22:58:21 2021	1627131501	7	223	230	222
Sat Jul 24 22:58:21 2021	1627131501	6	225	230	225
Sat Jul 24 22:58:21 2021	1627131501	8	223	230	222
Sat Jul 24 22:58:21 2021	1627131501	7	223	230	223
Sat Jul 24 22:58:21 2021	1627131501	8	223	231	223
Sat Jul 24 22:58:21 2021	1627131501	8	223	231	223
Sat Jul 24 22:58:21 2021	1627131501	6	224	231	224
Sat Jul 24 22:58:21 2021	1627131501	6	225	231	224
Sat Jul 24 22:58:21 2021	1627131501	6	225	231	225
Sat Jul 24 22:58:21 2021	1627131501	7	224	231	223
Sat Jul 24 22:58:21 2021	1627131501	8	223	231	223
Sat Jul 24 22:58:21 2021	1627131501	7	224	231	223
Sat Jul 24 22:58:21 2021	1627131501	8	224	231	222
Sat Jul 24 22:58:21 2021	1627131501	7	224	231	223
Sat Jul 24 22:58:21 2021	1627131501	6	225	232	225
Sat Jul 24 22:58:21 2021	1627131501	7	225	232	223
Sat Jul 24 22:58:21 2021	1627131501	8	224	232	222
Sat Jul 24 22:58:21 2021	1627131501	7	224	232	223
Sat Jul 24 22:58:21 2021	1627131501	6	226	232	226
Sat Jul 24 22:58:21 2021	1627131501	8	224	232	224
Sat Jul 24 22:58:21 2021	1627131501	7	225	233	225
Sat Jul 24 22:58:21 2021	1627131501	6	226	233	225
Sat Jul 24 22:58:21 2021	1627131501	7	226	233	225
Sat Jul 24 22:58:21 2021	1627131501	6	230	236	230
Sat Jul 24 22:58:22 2021	1627131502	2	255	258	255
Sat Jul 24 22:58:22 2021	1627131502	3	255	258	255
Sat Jul 24 22:58:22 2021	1627131502	2	256	258	256
Sat Jul 24 22:58:22 2021	1627131502	2	256	258	256
Sat Jul 24 22:58:22 2021	1627131502	3	255	259	255
Sat Jul 24 22:58:22 2021	1627131502	4	255	259	255
Sat Jul 24 22:58:22 2021	1627131502	2	257	259	257
Sat Jul 24 22:58:22 2021	1627131502	2	257	259	257
Sat Jul 24 22:58:22 2021	1627131502	2	257	259	257
Sat Jul 24 22:58:22 2021	1627131502	3	256	259	256
Sat Jul 24 22:58:22 2021	1627131502	4	256	259	255
Sat Jul 24 22:58:22 2021	1627131502	3	257	260	257
Sat Jul 24 22:58:22 2021	1627131502	3	257	260	257
Sat Jul 24 22:58:22 2021	1627131502	4	256	260	256
Sat Jul 24 22:58:22 2021	1627131502	3	257	260	257
Sat Jul 24 22:58:22 2021	1627131502	2	258	260	258
Sat Jul 24 22:58:22 2021	1627131502	2	258	260	257
Sat Jul 24 22:58:22 2021	1627131502	3	258	260	257
Sat Jul 24 22:58:22 2021	1627131502	5	255	260	255
Sat Jul 24 22:58:22 2021	1627131502	4	257	260	257
Sat Jul 24 22:58:22 2021	1627131502	2	258	260	258
Sat Jul 24 22:58:22 2021	1627131502	2	258	261	258
Sat Jul 24 22:58:22 2021	1627131502	3	258	261	258
Sat Jul 24 22:58:22 2021	1627131502	2	259	261	259
Sat Jul 24 22:58:22 2021	1627131502	3	259	261	259
Sat Jul 24 22:58:22 2021	1627131502	4	257	261	257
Sat Jul 24 22:58:22 2021	1627131502	5	257	261	257
Sat Jul 24 22:58:22 2021	1627131502	2	260	262	260
Sat Jul 24 22:58:22 2021	1627131502	3	259	262	259
Sat Jul 24 22:58:22 2021	1627131502	6	256	263	256
Sat Jul 24 22:58:22 2021	1627131502	5	258	263	257
Sat Jul 24 22:58:22 2021	1627131502	2	260	263	260
Sat Jul 24 22:58:22 2021	1627131502	5	258	263	258
Sat Jul 24 22:58:22 2021	1627131502	2	261	263	260
Sat Jul 24 22:58:22 2021	1627131502	7	256	263	256
Sat Jul 24 22:58:22 2021	1627131502	3	260	263	260
Sat Jul 24 22:58:22 2021	1627131502	3	260	263	260
Sat Jul 24 22:58:22 2021	1627131502	5	258	263	258
Sat Jul 24 22:58:22 2021	1627131502	3	260	263	259
Sat Jul 24 22:58:22 2021	1627131502	2	261	263	261
Sat Jul 24 22:58:22 2021	1627131502	6	257	263	257
Sat Jul 24 22:58:22 2021	1627131502	5	258	263	258
Sat Jul 24 22:58:22 2021	1627131502	5	258	263	258
Sat Jul 24 22:58:22 2021	1627131502	5	258	263	258
Sat Jul 24 22:58:22 2021	1627131502	5	259	264	258
Sat Jul 24 22:58:22 2021	1627131502	2	262	264	262
Sat Jul 24 22:58:22 2021	1627131502	3	261	264	259
Sat Jul 24 22:58:22 2021	1627131502	7	257	264	257
Sat Jul 24 22:58:22 2021	1627131502	5	259	264	259
Sat Jul 24 22:58:22 2021	1627131502	4	260	264	260
Sat Jul 24 22:58:22 2021	1627131502	3	261	264	261
Sat Jul 24 22:58:22 2021	1627131502	2	262	264	262
Sat Jul 24 22:58:22 2021	1627131502	5	259	264	259
Sat Jul 24 22:58:22 2021	1627131502	2	262	264	262
Sat Jul 24 22:58:22 2021	1627131502	4	260	264	260
Sat Jul 24 22:58:22 2021	1627131502	3	262	265	261
Sat Jul 24 22:58:22 2021	1627131502	5	260	265	260
Sat Jul 24 22:58:22 2021	1627131502	3	262	265	261
Sat Jul 24 22:58:22 2021	1627131502	3	262	265	262
Sat Jul 24 22:58:22 2021	1627131502	5	259	265	259
Sat Jul 24 22:58:22 2021	1627131502	6	259	265	259
Sat Jul 24 22:58:22 2021	1627131502	5	259	265	259
Sat Jul 24 22:58:22 2021	1627131502	5	259	265	259
Sat Jul 24 22:58:22 2021	1627131502	6	259	265	259
Sat Jul 24 22:58:22 2021	1627131502	3	262	265	262
Sat Jul 24 22:58:22 2021	1627131502	3	262	265	262
Sat Jul 24 22:58:22 2021	1627131502	6	260	265	260
Sat Jul 24 22:58:22 2021	1627131502	3	262	265	262
Sat Jul 24 22:58:22 2021	1627131502	3	262	265	262
Sat Jul 24 22:58:22 2021	1627131502	2	263	265	263
Sat Jul 24 22:58:22 2021	1627131502	2	263	266	263
Sat Jul 24 22:58:22 2021	1627131502	5	261	266	260
Sat Jul 24 22:58:22 2021	1627131502	4	262	266	262
Sat Jul 24 22:58:22 2021	1627131502	5	261	266	260
Sat Jul 24 22:58:22 2021	1627131502	3	263	266	262
Sat Jul 24 22:58:22 2021	1627131502	5	261	266	261
Sat Jul 24 22:58:22 2021	1627131502	5	261	266	261
Sat Jul 24 22:58:22 2021	1627131502	5	261	266	261
Sat Jul 24 22:58:22 2021	1627131502	7	259	266	259
Sat Jul 24 22:58:22 2021	1627131502	2	265	267	265
Sat Jul 24 22:58:22 2021	1627131502	3	264	267	264
Sat Jul 24 22:58:22 2021	1627131502	5	262	267	262
Sat Jul 24 22:58:22 2021	1627131502	5	263	267	262
Sat Jul 24 22:58:22 2021	1627131502	2	266	268	266
Sat Jul 24 22:58:22 2021	1627131502	4	265	268	265
Sat Jul 24 22:58:22 2021	1627131502	2	266	269	266
Sat Jul 24 22:58:22 2021	1627131502	6	263	269	263
Sat Jul 24 22:58:22 2021	1627131502	2	267	270	267
Sat Jul 24 22:58:22 2021	1627131502	2	268	270	268
Sat Jul 24 22:58:22 2021	1627131502	4	266	270	266
Sat Jul 24 22:58:22 2021	1627131502	3	267	270	266
Sat Jul 24 22:58:22 2021	1627131502	2	268	270	268
Sat Jul 24 22:58:22 2021	1627131502	3	268	271	268
Sat Jul 24 22:58:22 2021	1627131502	2	270	272	269
Sat Jul 24 22:58:22 2021	1627131502	2	270	272	269
Sat Jul 24 22:58:22 2021	1627131502	4	268	272	268
Sat Jul 24 22:58:22 2021	1627131502	2	270	272	270
Sat Jul 24 22:58:22 2021	1627131502	3	270	273	270
Sat Jul 24 22:58:22 2021	1627131502	2	273	275	273
Sat Jul 24 22:58:22 2021	1627131502	3	273	276	273
