starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 24 22:57:34 2021	1627131454	3	22	26	22
Sat Jul 24 22:57:34 2021	1627131454	6	20	26	20
Sat Jul 24 22:57:34 2021	1627131454	5	20	26	15
Sat Jul 24 22:57:34 2021	1627131454	5	20	26	20
Sat Jul 24 22:57:34 2021	1627131454	7	19	26	17
Sat Jul 24 22:57:34 2021	1627131454	1	24	26	23
Sat Jul 24 22:57:34 2021	1627131454	6	20	26	15
Sat Jul 24 22:57:34 2021	1627131454	7	19	26	17
Sat Jul 24 22:57:34 2021	1627131454	2	24	26	16
Sat Jul 24 22:57:34 2021	1627131454	5	21	26	20
Sat Jul 24 22:57:34 2021	1627131454	3	23	26	22
Sat Jul 24 22:57:34 2021	1627131454	0	26	26	22
Sat Jul 24 22:57:34 2021	1627131454	2	24	26	24
Sat Jul 24 22:57:34 2021	1627131454	5	21	26	20
Sat Jul 24 22:57:34 2021	1627131454	5	21	26	20
Sat Jul 24 22:57:34 2021	1627131454	4	23	26	22
Sat Jul 24 22:57:34 2021	1627131454	1	25	26	23
Sat Jul 24 22:57:34 2021	1627131454	3	23	26	23
Sat Jul 24 22:57:34 2021	1627131454	1	25	26	23
Sat Jul 24 22:57:34 2021	1627131454	6	20	26	20
Sat Jul 24 22:57:34 2021	1627131454	5	21	26	20
Sat Jul 24 22:57:34 2021	1627131454	4	23	27	23
Sat Jul 24 22:57:34 2021	1627131454	6	20	27	18
Sat Jul 24 22:57:34 2021	1627131454	6	21	27	20
Sat Jul 24 22:57:34 2021	1627131454	1	26	27	22
Sat Jul 24 22:57:34 2021	1627131454	2	25	27	24
Sat Jul 24 22:57:34 2021	1627131454	1	26	27	18
Sat Jul 24 22:57:34 2021	1627131454	2	25	27	25
Sat Jul 24 22:57:34 2021	1627131454	5	22	27	20
Sat Jul 24 22:57:34 2021	1627131454	3	24	27	23
Sat Jul 24 22:57:34 2021	1627131454	5	22	27	22
Sat Jul 24 22:57:34 2021	1627131454	6	21	27	18
Sat Jul 24 22:57:34 2021	1627131454	2	25	27	25
Sat Jul 24 22:57:34 2021	1627131454	2	25	27	23
Sat Jul 24 22:57:34 2021	1627131454	2	25	27	25
Sat Jul 24 22:57:34 2021	1627131454	7	20	27	16
Sat Jul 24 22:57:34 2021	1627131454	1	26	27	18
Sat Jul 24 22:57:34 2021	1627131454	4	24	27	22
Sat Jul 24 22:57:34 2021	1627131454	5	22	27	20
Sat Jul 24 22:57:34 2021	1627131454	2	25	27	23
Sat Jul 24 22:57:34 2021	1627131454	1	26	27	22
Sat Jul 24 22:57:34 2021	1627131454	1	26	27	19
Sat Jul 24 22:57:34 2021	1627131454	6	22	27	21
Sat Jul 24 22:57:34 2021	1627131454	4	24	27	19
Sat Jul 24 22:57:34 2021	1627131454	4	24	27	24
Sat Jul 24 22:57:34 2021	1627131454	6	21	27	21
Sat Jul 24 22:57:34 2021	1627131454	6	21	27	21
Sat Jul 24 22:57:34 2021	1627131454	2	26	28	23
Sat Jul 24 22:57:34 2021	1627131454	3	25	28	24
Sat Jul 24 22:57:34 2021	1627131454	4	24	28	21
Sat Jul 24 22:57:34 2021	1627131454	6	22	28	21
Sat Jul 24 22:57:34 2021	1627131454	3	24	28	24
Sat Jul 24 22:57:34 2021	1627131454	4	24	28	24
Sat Jul 24 22:57:34 2021	1627131454	4	24	28	21
Sat Jul 24 22:57:34 2021	1627131454	3	25	28	24
Sat Jul 24 22:57:34 2021	1627131454	1	27	28	19
Sat Jul 24 22:57:34 2021	1627131454	2	26	28	26
Sat Jul 24 22:57:34 2021	1627131454	1	26	28	26
Sat Jul 24 22:57:34 2021	1627131454	6	22	28	21
Sat Jul 24 22:57:34 2021	1627131454	4	24	28	23
Sat Jul 24 22:57:34 2021	1627131454	1	27	28	20
Sat Jul 24 22:57:34 2021	1627131454	4	24	28	24
Sat Jul 24 22:57:34 2021	1627131454	6	22	28	22
Sat Jul 24 22:57:34 2021	1627131454	3	25	28	25
Sat Jul 24 22:57:34 2021	1627131454	4	24	28	24
Sat Jul 24 22:57:34 2021	1627131454	1	27	28	19
Sat Jul 24 22:57:34 2021	1627131454	4	24	28	24
Sat Jul 24 22:57:34 2021	1627131454	4	24	28	21
Sat Jul 24 22:57:34 2021	1627131454	2	26	28	25
Sat Jul 24 22:57:34 2021	1627131454	2	26	28	24
Sat Jul 24 22:57:34 2021	1627131454	5	23	28	22
Sat Jul 24 22:57:34 2021	1627131454	4	24	28	18
Sat Jul 24 22:57:34 2021	1627131454	4	25	28	24
Sat Jul 24 22:57:34 2021	1627131454	3	25	28	25
Sat Jul 24 22:57:34 2021	1627131454	8	21	28	21
Sat Jul 24 22:57:34 2021	1627131454	3	25	28	18
Sat Jul 24 22:57:35 2021	1627131455	3	25	28	23
Sat Jul 24 22:57:34 2021	1627131454	3	25	28	24
Sat Jul 24 22:57:34 2021	1627131454	1	27	28	26
Sat Jul 24 22:57:35 2021	1627131455	13	15	28	9
Sat Jul 24 22:57:34 2021	1627131454	2	27	28	27
Sat Jul 24 22:57:34 2021	1627131454	2	27	29	23
Sat Jul 24 22:57:34 2021	1627131454	6	22	29	22
Sat Jul 24 22:57:34 2021	1627131454	1	27	29	19
Sat Jul 24 22:57:34 2021	1627131454	1	28	29	23
Sat Jul 24 22:57:34 2021	1627131454	0	28	29	21
Sat Jul 24 22:57:35 2021	1627131455	13	15	29	10
Sat Jul 24 22:57:34 2021	1627131454	4	25	29	25
Sat Jul 24 22:57:34 2021	1627131454	4	25	29	24
Sat Jul 24 22:57:34 2021	1627131454	6	22	29	22
Sat Jul 24 22:57:34 2021	1627131454	0	28	29	27
Sat Jul 24 22:57:34 2021	1627131454	1	28	29	25
Sat Jul 24 22:57:34 2021	1627131454	3	26	29	26
Sat Jul 24 22:57:34 2021	1627131454	1	28	29	20
Sat Jul 24 22:57:34 2021	1627131454	1	28	29	20
Sat Jul 24 22:57:34 2021	1627131454	1	28	29	20
Sat Jul 24 22:57:34 2021	1627131454	3	26	29	24
Sat Jul 24 22:57:34 2021	1627131454	2	27	29	24
Sat Jul 24 22:57:34 2021	1627131454	6	23	29	22
Sat Jul 24 22:57:34 2021	1627131454	2	27	29	27
Sat Jul 24 22:57:34 2021	1627131454	3	26	29	24
Sat Jul 24 22:57:34 2021	1627131454	1	28	29	20
Sat Jul 24 22:57:34 2021	1627131454	2	27	29	27
Sat Jul 24 22:57:34 2021	1627131454	1	28	29	23
Sat Jul 24 22:57:35 2021	1627131455	3	26	29	23
Sat Jul 24 22:57:34 2021	1627131454	1	28	29	27
Sat Jul 24 22:57:34 2021	1627131454	2	27	29	24
Sat Jul 24 22:57:34 2021	1627131454	3	26	29	26
Sat Jul 24 22:57:34 2021	1627131454	4	25	29	25
Sat Jul 24 22:57:34 2021	1627131454	3	26	29	25
Sat Jul 24 22:57:34 2021	1627131454	1	28	29	27
Sat Jul 24 22:57:34 2021	1627131454	0	29	29	29
Sat Jul 24 22:57:34 2021	1627131454	3	26	30	26
Sat Jul 24 22:57:34 2021	1627131454	3	27	30	27
Sat Jul 24 22:57:34 2021	1627131454	6	24	30	23
Sat Jul 24 22:57:34 2021	1627131454	2	28	30	20
Sat Jul 24 22:57:34 2021	1627131454	1	28	30	27
Sat Jul 24 22:57:34 2021	1627131454	3	27	30	27
Sat Jul 24 22:57:34 2021	1627131454	2	28	30	25
Sat Jul 24 22:57:34 2021	1627131454	2	28	30	28
Sat Jul 24 22:57:34 2021	1627131454	2	28	30	21
Sat Jul 24 22:57:34 2021	1627131454	2	28	30	27
Sat Jul 24 22:57:34 2021	1627131454	1	29	30	21
Sat Jul 24 22:57:34 2021	1627131454	2	28	30	25
Sat Jul 24 22:57:34 2021	1627131454	1	29	30	21
Sat Jul 24 22:57:34 2021	1627131454	4	26	30	25
Sat Jul 24 22:57:34 2021	1627131454	2	28	30	28
Sat Jul 24 22:57:34 2021	1627131454	1	28	30	28
Sat Jul 24 22:57:34 2021	1627131454	2	28	30	27
Sat Jul 24 22:57:34 2021	1627131454	2	28	30	25
Sat Jul 24 22:57:34 2021	1627131454	2	28	30	24
Sat Jul 24 22:57:34 2021	1627131454	1	29	30	28
Sat Jul 24 22:57:34 2021	1627131454	2	28	30	25
Sat Jul 24 22:57:34 2021	1627131454	2	28	30	25
Sat Jul 24 22:57:34 2021	1627131454	4	26	30	26
Sat Jul 24 22:57:34 2021	1627131454	1	29	30	29
Sat Jul 24 22:57:34 2021	1627131454	2	28	30	28
Sat Jul 24 22:57:34 2021	1627131454	4	26	30	26
Sat Jul 24 22:57:34 2021	1627131454	3	27	30	27
Sat Jul 24 22:57:34 2021	1627131454	0	30	30	22
Sat Jul 24 22:57:34 2021	1627131454	4	27	30	26
Sat Jul 24 22:57:34 2021	1627131454	3	27	30	26
Sat Jul 24 22:57:34 2021	1627131454	6	24	30	24
Sat Jul 24 22:57:34 2021	1627131454	1	29	30	28
Sat Jul 24 22:57:34 2021	1627131454	1	30	30	24
Sat Jul 24 22:57:34 2021	1627131454	4	27	31	25
Sat Jul 24 22:57:34 2021	1627131454	1	29	31	22
Sat Jul 24 22:57:34 2021	1627131454	7	24	31	24
Sat Jul 24 22:57:34 2021	1627131454	3	27	31	27
Sat Jul 24 22:57:34 2021	1627131454	4	27	31	26
Sat Jul 24 22:57:34 2021	1627131454	1	29	31	22
Sat Jul 24 22:57:34 2021	1627131454	0	30	31	30
Sat Jul 24 22:57:34 2021	1627131454	1	30	31	22
Sat Jul 24 22:57:34 2021	1627131454	3	28	31	26
Sat Jul 24 22:57:34 2021	1627131454	4	27	31	27
Sat Jul 24 22:57:34 2021	1627131454	4	27	31	26
Sat Jul 24 22:57:34 2021	1627131454	2	28	31	28
Sat Jul 24 22:57:34 2021	1627131454	3	27	31	27
Sat Jul 24 22:57:34 2021	1627131454	8	23	31	23
Sat Jul 24 22:57:34 2021	1627131454	3	28	31	28
Sat Jul 24 22:57:34 2021	1627131454	4	27	31	26
Sat Jul 24 22:57:34 2021	1627131454	1	30	31	27
Sat Jul 24 22:57:34 2021	1627131454	3	27	31	27
Sat Jul 24 22:57:34 2021	1627131454	1	30	31	24
Sat Jul 24 22:57:34 2021	1627131454	3	28	31	28
Sat Jul 24 22:57:34 2021	1627131454	4	27	31	27
Sat Jul 24 22:57:34 2021	1627131454	3	28	31	28
Sat Jul 24 22:57:34 2021	1627131454	1	31	31	30
Sat Jul 24 22:57:34 2021	1627131454	1	31	31	30
Sat Jul 24 22:57:34 2021	1627131454	5	27	31	26
Sat Jul 24 22:57:34 2021	1627131454	4	28	31	27
Sat Jul 24 22:57:34 2021	1627131454	1	30	31	24
Sat Jul 24 22:57:34 2021	1627131454	1	30	31	29
Sat Jul 24 22:57:34 2021	1627131454	1	30	31	23
Sat Jul 24 22:57:34 2021	1627131454	4	28	31	26
Sat Jul 24 22:57:34 2021	1627131454	2	29	31	24
Sat Jul 24 22:57:34 2021	1627131454	1	30	31	24
Sat Jul 24 22:57:34 2021	1627131454	7	24	31	24
Sat Jul 24 22:57:34 2021	1627131454	1	31	31	24
Sat Jul 24 22:57:34 2021	1627131454	1	30	31	23
Sat Jul 24 22:57:34 2021	1627131454	4	28	31	27
Sat Jul 24 22:57:34 2021	1627131454	1	31	32	29
Sat Jul 24 22:57:34 2021	1627131454	4	28	32	26
Sat Jul 24 22:57:34 2021	1627131454	2	30	32	25
Sat Jul 24 22:57:34 2021	1627131454	4	28	32	26
Sat Jul 24 22:57:34 2021	1627131454	6	26	32	23
Sat Jul 24 22:57:34 2021	1627131454	4	28	32	26
Sat Jul 24 22:57:34 2021	1627131454	4	28	32	27
Sat Jul 24 22:57:34 2021	1627131454	8	24	32	24
Sat Jul 24 22:57:34 2021	1627131454	2	30	32	30
Sat Jul 24 22:57:34 2021	1627131454	6	26	32	23
Sat Jul 24 22:57:35 2021	1627131455	3	29	32	26
Sat Jul 24 22:57:34 2021	1627131454	1	31	32	26
Sat Jul 24 22:57:34 2021	1627131454	4	28	32	28
Sat Jul 24 22:57:34 2021	1627131454	0	32	32	32
Sat Jul 24 22:57:34 2021	1627131454	8	25	32	24
Sat Jul 24 22:57:35 2021	1627131455	4	28	32	27
Sat Jul 24 22:57:34 2021	1627131454	3	29	32	29
Sat Jul 24 22:57:34 2021	1627131454	2	30	32	24
Sat Jul 24 22:57:35 2021	1627131455	4	29	32	26
Sat Jul 24 22:57:35 2021	1627131455	3	29	32	26
Sat Jul 24 22:57:34 2021	1627131454	1	31	32	26
Sat Jul 24 22:57:34 2021	1627131454	4	28	32	28
Sat Jul 24 22:57:34 2021	1627131454	2	31	32	25
Sat Jul 24 22:57:34 2021	1627131454	1	31	32	29
Sat Jul 24 22:57:34 2021	1627131454	1	31	32	28
Sat Jul 24 22:57:34 2021	1627131454	4	28	32	28
Sat Jul 24 22:57:34 2021	1627131454	2	30	32	26
Sat Jul 24 22:57:34 2021	1627131454	1	31	32	28
Sat Jul 24 22:57:34 2021	1627131454	0	32	32	32
Sat Jul 24 22:57:35 2021	1627131455	4	29	32	26
Sat Jul 24 22:57:34 2021	1627131454	0	32	33	32
Sat Jul 24 22:57:34 2021	1627131454	4	28	33	28
Sat Jul 24 22:57:34 2021	1627131454	6	26	33	24
Sat Jul 24 22:57:34 2021	1627131454	0	32	33	31
Sat Jul 24 22:57:34 2021	1627131454	2	31	33	26
Sat Jul 24 22:57:35 2021	1627131455	4	29	33	27
Sat Jul 24 22:57:34 2021	1627131454	0	33	33	32
Sat Jul 24 22:57:34 2021	1627131454	4	29	33	29
Sat Jul 24 22:57:34 2021	1627131454	1	31	33	28
Sat Jul 24 22:57:34 2021	1627131454	3	30	33	30
Sat Jul 24 22:57:34 2021	1627131454	2	31	33	25
Sat Jul 24 22:57:35 2021	1627131455	3	30	33	26
Sat Jul 24 22:57:34 2021	1627131454	6	27	33	25
Sat Jul 24 22:57:34 2021	1627131454	3	30	33	29
Sat Jul 24 22:57:34 2021	1627131454	2	31	33	24
Sat Jul 24 22:57:34 2021	1627131454	3	30	33	29
Sat Jul 24 22:57:35 2021	1627131455	22	11	33	10
Sat Jul 24 22:57:35 2021	1627131455	22	11	33	10
Sat Jul 24 22:57:34 2021	1627131454	5	28	33	27
Sat Jul 24 22:57:35 2021	1627131455	22	11	33	10
Sat Jul 24 22:57:35 2021	1627131455	3	30	33	26
Sat Jul 24 22:57:34 2021	1627131454	7	27	33	24
Sat Jul 24 22:57:35 2021	1627131455	23	10	33	9
Sat Jul 24 22:57:34 2021	1627131454	3	31	33	31
Sat Jul 24 22:57:34 2021	1627131454	1	32	33	29
Sat Jul 24 22:57:34 2021	1627131454	3	31	33	30
Sat Jul 24 22:57:35 2021	1627131455	4	30	33	26
Sat Jul 24 22:57:34 2021	1627131454	0	33	33	33
Sat Jul 24 22:57:34 2021	1627131454	8	26	34	25
Sat Jul 24 22:57:34 2021	1627131454	1	33	34	29
Sat Jul 24 22:57:34 2021	1627131454	2	32	34	24
Sat Jul 24 22:57:34 2021	1627131454	4	29	34	29
Sat Jul 24 22:57:35 2021	1627131455	23	11	34	9
Sat Jul 24 22:57:34 2021	1627131454	1	32	34	24
Sat Jul 24 22:57:34 2021	1627131454	1	33	34	26
Sat Jul 24 22:57:34 2021	1627131454	3	31	34	31
Sat Jul 24 22:57:34 2021	1627131454	7	27	34	24
Sat Jul 24 22:57:34 2021	1627131454	3	31	34	31
Sat Jul 24 22:57:35 2021	1627131455	23	11	34	11
Sat Jul 24 22:57:35 2021	1627131455	22	12	34	10
Sat Jul 24 22:57:35 2021	1627131455	24	10	34	9
Sat Jul 24 22:57:35 2021	1627131455	24	10	34	9
Sat Jul 24 22:57:34 2021	1627131454	5	29	34	29
Sat Jul 24 22:57:35 2021	1627131455	22	12	34	10
Sat Jul 24 22:57:34 2021	1627131454	8	26	34	25
Sat Jul 24 22:57:35 2021	1627131455	24	10	34	9
Sat Jul 24 22:57:34 2021	1627131454	3	32	34	31
Sat Jul 24 22:57:34 2021	1627131454	6	28	34	24
Sat Jul 24 22:57:35 2021	1627131455	23	11	34	10
Sat Jul 24 22:57:34 2021	1627131454	2	32	34	32
Sat Jul 24 22:57:34 2021	1627131454	3	31	34	31
Sat Jul 24 22:57:34 2021	1627131454	3	32	34	31
Sat Jul 24 22:57:35 2021	1627131455	23	11	34	11
Sat Jul 24 22:57:35 2021	1627131455	24	10	34	9
Sat Jul 24 22:57:35 2021	1627131455	24	11	34	9
Sat Jul 24 22:57:35 2021	1627131455	3	32	34	31
Sat Jul 24 22:57:34 2021	1627131454	8	26	34	25
Sat Jul 24 22:57:35 2021	1627131455	22	12	34	11
Sat Jul 24 22:57:35 2021	1627131455	23	11	35	11
Sat Jul 24 22:57:35 2021	1627131455	6	28	35	27
Sat Jul 24 22:57:34 2021	1627131454	2	32	35	32
Sat Jul 24 22:57:34 2021	1627131454	3	32	35	32
Sat Jul 24 22:57:35 2021	1627131455	4	31	35	27
Sat Jul 24 22:57:35 2021	1627131455	23	12	35	11
Sat Jul 24 22:57:35 2021	1627131455	23	12	35	11
Sat Jul 24 22:57:35 2021	1627131455	22	12	35	11
Sat Jul 24 22:57:35 2021	1627131455	6	29	35	27
Sat Jul 24 22:57:35 2021	1627131455	24	11	35	10
Sat Jul 24 22:57:35 2021	1627131455	3	32	35	23
Sat Jul 24 22:57:35 2021	1627131455	5	30	35	27
Sat Jul 24 22:57:35 2021	1627131455	5	30	35	27
Sat Jul 24 22:57:35 2021	1627131455	5	30	35	27
Sat Jul 24 22:57:35 2021	1627131455	23	12	35	11
Sat Jul 24 22:57:35 2021	1627131455	24	11	35	9
Sat Jul 24 22:57:34 2021	1627131454	6	29	35	23
Sat Jul 24 22:57:35 2021	1627131455	6	29	35	27
Sat Jul 24 22:57:34 2021	1627131454	6	29	35	29
Sat Jul 24 22:57:35 2021	1627131455	6	29	35	27
Sat Jul 24 22:57:35 2021	1627131455	4	32	35	23
Sat Jul 24 22:57:35 2021	1627131455	4	32	35	23
Sat Jul 24 22:57:35 2021	1627131455	23	12	35	11
Sat Jul 24 22:57:35 2021	1627131455	6	29	35	27
Sat Jul 24 22:57:34 2021	1627131454	6	29	35	24
Sat Jul 24 22:57:35 2021	1627131455	24	11	35	10
Sat Jul 24 22:57:35 2021	1627131455	23	13	36	11
Sat Jul 24 22:57:35 2021	1627131455	4	32	36	31
Sat Jul 24 22:57:34 2021	1627131454	3	33	36	33
Sat Jul 24 22:57:34 2021	1627131454	1	34	36	26
Sat Jul 24 22:57:35 2021	1627131455	24	11	36	10
Sat Jul 24 22:57:34 2021	1627131454	8	28	36	25
Sat Jul 24 22:57:35 2021	1627131455	4	32	36	23
Sat Jul 24 22:57:34 2021	1627131454	3	33	36	33
Sat Jul 24 22:57:35 2021	1627131455	4	32	36	23
Sat Jul 24 22:57:34 2021	1627131454	3	33	36	32
Sat Jul 24 22:57:35 2021	1627131455	5	31	36	27
Sat Jul 24 22:57:34 2021	1627131454	6	30	36	25
Sat Jul 24 22:57:35 2021	1627131455	4	32	36	31
Sat Jul 24 22:57:35 2021	1627131455	4	32	36	31
Sat Jul 24 22:57:35 2021	1627131455	23	13	36	11
Sat Jul 24 22:57:35 2021	1627131455	4	32	36	23
Sat Jul 24 22:57:34 2021	1627131454	3	34	36	34
Sat Jul 24 22:57:34 2021	1627131454	3	34	36	34
Sat Jul 24 22:57:34 2021	1627131454	8	29	36	28
Sat Jul 24 22:57:34 2021	1627131454	2	34	36	34
Sat Jul 24 22:57:34 2021	1627131454	2	34	36	34
Sat Jul 24 22:57:34 2021	1627131454	3	33	37	33
Sat Jul 24 22:57:34 2021	1627131454	3	34	37	34
Sat Jul 24 22:57:34 2021	1627131454	6	30	37	30
Sat Jul 24 22:57:35 2021	1627131455	4	33	37	23
Sat Jul 24 22:57:35 2021	1627131455	5	32	37	23
Sat Jul 24 22:57:35 2021	1627131455	4	33	37	23
Sat Jul 24 22:57:35 2021	1627131455	6	31	37	28
Sat Jul 24 22:57:35 2021	1627131455	23	14	37	11
Sat Jul 24 22:57:34 2021	1627131454	3	34	37	34
Sat Jul 24 22:57:35 2021	1627131455	6	31	37	28
Sat Jul 24 22:57:34 2021	1627131454	6	31	37	30
Sat Jul 24 22:57:35 2021	1627131455	24	13	37	12
Sat Jul 24 22:57:35 2021	1627131455	4	33	37	23
Sat Jul 24 22:57:35 2021	1627131455	5	33	37	23
Sat Jul 24 22:57:34 2021	1627131454	3	35	38	34
Sat Jul 24 22:57:34 2021	1627131454	3	34	38	34
Sat Jul 24 22:57:34 2021	1627131454	4	34	38	34
Sat Jul 24 22:57:34 2021	1627131454	0	38	38	37
Sat Jul 24 22:57:35 2021	1627131455	5	33	38	23
Sat Jul 24 22:57:34 2021	1627131454	4	34	38	34
Sat Jul 24 22:57:34 2021	1627131454	3	35	38	35
Sat Jul 24 22:57:35 2021	1627131455	3	35	38	33
Sat Jul 24 22:57:35 2021	1627131455	4	35	39	33
Sat Jul 24 22:57:34 2021	1627131454	4	34	39	34
Sat Jul 24 22:57:34 2021	1627131454	3	35	39	35
Sat Jul 24 22:57:35 2021	1627131455	3	36	39	33
Sat Jul 24 22:57:35 2021	1627131455	6	33	39	32
Sat Jul 24 22:57:34 2021	1627131454	7	32	39	24
Sat Jul 24 22:57:35 2021	1627131455	3	36	39	34
Sat Jul 24 22:57:34 2021	1627131454	4	35	39	35
Sat Jul 24 22:57:35 2021	1627131455	9	30	39	28
Sat Jul 24 22:57:35 2021	1627131455	9	30	39	28
Sat Jul 24 22:57:35 2021	1627131455	7	33	39	24
Sat Jul 24 22:57:34 2021	1627131454	5	34	39	34
Sat Jul 24 22:57:35 2021	1627131455	4	35	39	34
Sat Jul 24 22:57:34 2021	1627131454	7	34	40	24
Sat Jul 24 22:57:35 2021	1627131455	6	35	41	34
Sat Jul 24 22:57:34 2021	1627131454	3	38	41	37
Sat Jul 24 22:57:34 2021	1627131454	7	34	41	24
Sat Jul 24 22:57:34 2021	1627131454	5	37	41	37
Sat Jul 24 22:57:34 2021	1627131454	5	37	41	37
Sat Jul 24 22:57:35 2021	1627131455	6	36	41	34
Sat Jul 24 22:57:34 2021	1627131454	4	38	42	37
Sat Jul 24 22:57:34 2021	1627131454	4	37	42	36
Sat Jul 24 22:57:35 2021	1627131455	6	36	42	34
Sat Jul 24 22:57:35 2021	1627131455	6	36	42	34
Sat Jul 24 22:57:35 2021	1627131455	6	36	42	34
Sat Jul 24 22:57:35 2021	1627131455	9	34	42	33
Sat Jul 24 22:57:34 2021	1627131454	4	38	43	37
Sat Jul 24 22:57:34 2021	1627131454	5	38	43	38
Sat Jul 24 22:57:34 2021	1627131454	5	38	43	38
Sat Jul 24 22:57:34 2021	1627131454	5	39	43	38
Sat Jul 24 22:57:35 2021	1627131455	9	34	43	33
Sat Jul 24 22:57:34 2021	1627131454	5	39	43	38
Sat Jul 24 22:57:34 2021	1627131454	7	36	43	34
Sat Jul 24 22:57:34 2021	1627131454	5	39	44	38
Sat Jul 24 22:57:34 2021	1627131454	7	37	44	35
Sat Jul 24 22:57:34 2021	1627131454	7	37	44	35
Sat Jul 24 22:57:34 2021	1627131454	7	38	45	36
Sat Jul 24 22:57:34 2021	1627131454	11	34	46	25
Sat Jul 24 22:57:34 2021	1627131454	8	38	46	36
Sat Jul 24 22:57:34 2021	1627131454	10	37	47	36
Sat Jul 24 22:57:34 2021	1627131454	10	38	48	36
Sat Jul 24 22:57:34 2021	1627131454	4	46	50	46
Sat Jul 24 22:57:34 2021	1627131454	4	47	50	46
Sat Jul 24 22:57:34 2021	1627131454	4	46	50	46
Sat Jul 24 22:57:34 2021	1627131454	2	49	51	49
Sat Jul 24 22:57:34 2021	1627131454	2	49	51	49
Sat Jul 24 22:57:34 2021	1627131454	4	47	51	46
Sat Jul 24 22:57:34 2021	1627131454	4	47	51	46
Sat Jul 24 22:57:34 2021	1627131454	2	49	51	49
Sat Jul 24 22:57:34 2021	1627131454	5	47	51	46
Sat Jul 24 22:57:34 2021	1627131454	2	49	51	49
Sat Jul 24 22:57:34 2021	1627131454	2	49	52	49
Sat Jul 24 22:57:34 2021	1627131454	2	49	52	49
Sat Jul 24 22:57:34 2021	1627131454	2	49	52	49
Sat Jul 24 22:57:34 2021	1627131454	2	50	52	50
Sat Jul 24 22:57:34 2021	1627131454	4	48	52	46
Sat Jul 24 22:57:34 2021	1627131454	4	48	52	48
Sat Jul 24 22:57:34 2021	1627131454	2	50	52	50
Sat Jul 24 22:57:34 2021	1627131454	3	49	52	49
Sat Jul 24 22:57:34 2021	1627131454	4	48	52	48
Sat Jul 24 22:57:34 2021	1627131454	4	48	52	48
Sat Jul 24 22:57:34 2021	1627131454	4	48	52	48
Sat Jul 24 22:57:34 2021	1627131454	4	48	52	48
Sat Jul 24 22:57:34 2021	1627131454	3	50	52	50
Sat Jul 24 22:57:34 2021	1627131454	4	48	53	48
Sat Jul 24 22:57:34 2021	1627131454	2	51	53	51
Sat Jul 24 22:57:34 2021	1627131454	4	49	53	48
Sat Jul 24 22:57:34 2021	1627131454	5	48	53	47
Sat Jul 24 22:57:34 2021	1627131454	4	49	53	48
Sat Jul 24 22:57:34 2021	1627131454	3	51	53	51
Sat Jul 24 22:57:34 2021	1627131454	4	49	53	48
Sat Jul 24 22:57:34 2021	1627131454	2	52	54	51
Sat Jul 24 22:57:34 2021	1627131454	4	49	54	48
Sat Jul 24 22:57:34 2021	1627131454	2	52	54	51
Sat Jul 24 22:57:34 2021	1627131454	5	49	54	49
Sat Jul 24 22:57:34 2021	1627131454	2	52	54	52
Sat Jul 24 22:57:34 2021	1627131454	3	52	54	52
Sat Jul 24 22:57:34 2021	1627131454	2	52	54	52
Sat Jul 24 22:57:34 2021	1627131454	5	49	54	49
Sat Jul 24 22:57:34 2021	1627131454	3	51	54	51
Sat Jul 24 22:57:34 2021	1627131454	5	50	54	49
Sat Jul 24 22:57:34 2021	1627131454	3	51	54	51
Sat Jul 24 22:57:34 2021	1627131454	4	50	54	50
Sat Jul 24 22:57:34 2021	1627131454	3	52	55	52
Sat Jul 24 22:57:34 2021	1627131454	5	50	55	50
Sat Jul 24 22:57:34 2021	1627131454	3	52	56	52
Sat Jul 24 22:57:34 2021	1627131454	4	55	59	55
Sat Jul 24 22:57:34 2021	1627131454	3	56	59	56
Sat Jul 24 22:57:34 2021	1627131454	2	57	60	57
Sat Jul 24 22:57:34 2021	1627131454	3	57	60	57
Sat Jul 24 22:57:34 2021	1627131454	3	57	60	56
Sat Jul 24 22:57:34 2021	1627131454	3	57	60	56
Sat Jul 24 22:57:34 2021	1627131454	2	58	60	58
Sat Jul 24 22:57:34 2021	1627131454	3	58	61	58
Sat Jul 24 22:57:34 2021	1627131454	2	58	61	58
Sat Jul 24 22:57:34 2021	1627131454	3	58	61	58
Sat Jul 24 22:57:34 2021	1627131454	3	58	61	58
Sat Jul 24 22:57:34 2021	1627131454	3	58	61	58
Sat Jul 24 22:57:34 2021	1627131454	3	58	61	58
Sat Jul 24 22:57:34 2021	1627131454	3	58	61	58
Sat Jul 24 22:57:34 2021	1627131454	3	59	62	58
Sat Jul 24 22:57:34 2021	1627131454	4	58	62	58
Sat Jul 24 22:57:34 2021	1627131454	3	59	62	59
Sat Jul 24 22:57:34 2021	1627131454	3	59	62	59
Sat Jul 24 22:57:34 2021	1627131454	3	60	62	59
Sat Jul 24 22:57:34 2021	1627131454	3	59	62	59
Sat Jul 24 22:57:34 2021	1627131454	3	60	63	60
Sat Jul 24 22:57:34 2021	1627131454	3	60	63	60
Sat Jul 24 22:57:34 2021	1627131454	3	60	63	59
Sat Jul 24 22:57:34 2021	1627131454	3	60	63	60
Sat Jul 24 22:57:34 2021	1627131454	5	59	64	58
Sat Jul 24 22:57:34 2021	1627131454	3	60	64	60
